so_number,order_date,customer_code,total_quantity,total_amount,total_amount_pdf,message_id,raw_customer_name,raw_tax_id,raw_address,customer_mapping_confidence,customer_mapping_method,customer_review_required,has_warning
BH26.1548,2026-03-23,KH-00157,1,2100000,,<177639809974.27.7146574197323183807@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1549,2026-03-23,KH-00135,2,2800000,,<177639809977.27.2378738196572232644@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1550,2026-03-23,KH-00135,1,2100000,,<177639809974.27.11637803221544257196@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1551,2026-03-23,KH-00135,1,3003787,,<177639809975.27.6081721077793266036@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1552,2026-03-23,KH-00157,1,1590000,,<177639809975.27.7130850963701253322@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1553,2026-03-23,KH-00135,2,2800000,,<177639809975.27.15708624867098532815@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1554,2026-03-23,KH-00135,1,1590000,,<177639809976.27.11117867623793431356@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1555,2026-03-23,KH-00157,2,2520000,,<177639809976.27.1503446229585442552@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1556,2026-03-23,KH-00135,1,1590000,,<177639809977.27.16910987202332501624@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1557,2026-03-23,KH-00135,2,2520000,,<177639809977.27.12102073471723042142@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1558,2026-03-23,KH-00157,1,3003787,,<177639809978.27.1562789962814908818@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1559,2026-03-23,KH-00157,2,4140000,,<177639809968.27.17602463753212243308@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1560,2026-03-23,KH-00135,2,1760000,,<177639809968.27.756735497230364182@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1561,2026-03-23,KH-00157,1,950000,,<177639809967.27.1665676526805615015@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1562,2026-03-23,KH-00157,2,3820000,,<177639809967.27.11891997348909589650@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1563,2026-03-23,KH-00157,1,2100000,,<177639809967.27.7092449909480043090@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1564,2026-03-23,KH-00135,2,1100000,,<177639809959.27.1408950810855522013@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1565,2026-03-23,KH-00157,1,1400000,,<177639809959.27.9787931392321051024@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1566,2026-03-23,KH-00157,1,950000,,<177639809960.27.14318883500842454362@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1567,2026-03-23,KH-00157,2,2060000,,<177639809960.27.17676100882346116174@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1568,2026-03-23,KH-00157,1,1590000,,<177639809960.27.2724396582255870974@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1569,2026-03-23,KH-00135,1,1590000,,<177639809961.27.4721780303029165650@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1570,2026-03-23,KH-00157,1,3003787,,<177639809961.27.2819949832627999212@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1571,2026-03-23,KH-00157,2,3800000,,<177639809962.27.1390022595722571868@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1572,2026-03-23,KH-00135,1,2100000,,<177639809963.27.11583610316270427985@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1573,2026-03-23,KH-00135,2,3820000,,<177639809963.27.10399084148708039825@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1574,2026-03-23,KH-00135,2,6600000,,<177639809963.27.12564694850897409140@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1575,2026-03-23,KH-00135,2,2540000,,<177639809964.27.11861105764368287899@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1576,2026-03-23,KH-00135,2,1800000,,<177639809964.27.5962139604304832711@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1577,2026-03-23,KH-00135,2,3320000,,<177639809964.27.5831733337669063136@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1578,2026-03-23,KH-00135,2,4140000,,<177639809965.27.8650067256878511451@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1579,2026-03-23,KH-00157,2,2060000,,<177639809965.27.14689689856234595282@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1580,2026-03-23,KH-00157,2,4140000,,<177639809966.27.6492188052803374029@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1581,2026-03-23,KH-00135,2,2060000,,<177639809966.27.8517645453313368968@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1582,2026-03-23,KH-00157,2,4140000,,<177639809966.27.6802008099978762422@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1583,2026-03-23,KH-00135,1,2861111,,<177639809959.27.4087283080118294451@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1584,2026-03-24,KH-00091,159,229750000,,<177639809990.27.13123031758847300102@binhminh.vn>,CÔNG TY TNHH BÌNH MINH,202478042,"Ngõ 68/53/22 Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, TP Hà Nội, Việt Nam",100.0,TAX_ID_EXACT,False,False
BH26.1585,2026-03-24,KH-00010,42,78196100,,<177639809993.27.2299898915570713779@quangvinh.vn>,CỬA HÀNG XE ĐẠP QUANG VINH,236208249,"đường Bắc Sơn, Phường Hoàng Văn Thụ, Thành phố Thái Nguyên, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1586,2026-03-24,KH-00409,51,81498879,,<177639809993.27.2957240683433009130@binhminh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,100185262,"đường Hoàng Liên Sơn, tổ 12, Phường Trung Tâm, Tỉnh Lào Cai",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1587,2026-03-24,KH-00369,15,25680551,,<177639809993.27.9469686589807535578@vanloi.vn>,CÔNG TY TNHH VẠN LỢI,259168716,"Hà Huy Tập, Xã Phù Đổng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1588,2026-03-24,KH-00558,5,9259999,,<177639809994.27.1691816752536499123@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1589,2026-03-24,KH-00558,7,12559443,,<177639809997.27.706569240869190169@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1590,2026-03-24,KH-00558,3,4848333,,<177639809994.27.15065515883882838938@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1591,2026-03-24,KH-00558,9,15730554,,<177639809994.27.17164177561140226117@sonha.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1592,2026-03-24,KH-00010,4,5731109,,<177639809995.27.7313284807925055068@quangvinh.vn>,CỬA HÀNG XE ĐẠP QUANG VINH,236208249,"đường Bắc Sơn, Phường Hoàng Văn Thụ, Thành phố Thái Nguyên, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1593,2026-03-24,KH-00010,15,17548605,,<177639809995.27.7123507482552169383@quangvinh.vn>,CỬA HÀNG XE ĐẠP QUANG VINH,236208249,"đường Bắc Sơn, Phường Hoàng Văn Thụ, Thành phố Thái Nguyên, Thái Nguyên",100.0,TAX_ID_EXACT,False,False
BH26.1594,2026-03-24,KH-00153,15,24241665,,<177639809996.27.4142009085404530415@phuthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,129752802,"Đường Lê Lợi, Phường Vĩnh Yên, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1595,2026-03-24,KH-00153,55,74061559,,<177639809996.27.1827761029443656541@phuthinh.vn>,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,129752802,"Đường Lê Lợi, Phường Vĩnh Yên, Phú Thọ",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1596,2026-03-24,KH-00673,17,24491660,,<177639809996.27.6185015344418247373@hungcuong.vn>,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,281322558,"đường Hồ Tùng Mậu, Phường Phú Diễn, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1597,2026-03-24,KH-00470,20,31491108,,<177639809998.27.11351171817304198109@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,296996112,"phố số 3, Xã Nghi Lộc, Nghệ An",100.0,TAX_ID_EXACT,False,False
BH26.1598,2026-03-24,KH-00366,45,63709245,,<177639809997.27.8715255191435952477@thienan.vn>,HỘ KINH DOANH THIÊN AN,259901723,"Xã Diễn Trường, Huyện Diễn Châu, Nghệ An",100.0,TAX_ID_EXACT,False,False
BH26.1599,2026-03-24,KH-00378,12,19576665,,<177639810003.27.11657511053619960676@vinhphat.vn>,CỬA HÀNG XE ĐẠP VĨNH PHÁT,280387462,"Nguyễn Đức Thuận, Xã Gia Lâm, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1600,2026-03-24,KH-00506,14,22759998,,<177639810003.27.9220221690820670662@thanhbinh.vn>,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1601,2026-03-24,KH-00506,26,57528879,,<177639810001.27.1158587500441462261@thanhbinh.vn>,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1602,2026-03-24,KH-00523,8,14627775,,<177639810000.27.11786579044550160332@khaihoan.vn>,HỘ KINH DOANH KHẢI HOÀN,197470458,"Lạc long Quân, Phường Bưởi(Hết hiệu lực), Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1603,2026-03-24,KH-00523,2,3366666,,<177639810000.27.2247705255151681210@khaihoan.vn>,HỘ KINH DOANH KHẢI HOÀN,197470458,"Lạc long Quân, Phường Bưởi(Hết hiệu lực), Thành phố Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1604,2026-03-24,KH-00605,23,35699810,,<177639810003.27.13254803379016673353@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1605,2026-03-24,KH-00605,15,21978513,,<177639809999.27.11231855367865241369@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1606,2026-03-24,KH-00605,16,19964621,,<177639810000.27.14317857897893510646@vinhphat.vn>,CÔNG TY CỔ PHẦN VĨNH PHÁT,144322845,"Tổ dân phố Lê Duẩn, Phường Kiến An, TP Hải Phòng",100.0,TAX_ID_EXACT,False,False
BH26.1607,2026-03-24,KH-00157,1,1935185,,<177639809999.27.2758150180564902989@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1608,2026-03-24,KH-00157,2,2200000,,<177639809998.27.350559852424602615@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1609,2026-03-24,KH-00135,1,2070000,,<177639809998.27.13998148508252105462@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1610,2026-03-24,KH-00135,2,1880000,,<177639809989.27.962547445357622768@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1611,2026-03-24,KH-00135,2,2660000,,<177639809990.27.6847654676608196814@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1612,2026-03-24,KH-00157,2,3320000,,<177639809989.27.2989445671940872607@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1613,2026-03-24,KH-00157,2,2300000,,<177639809988.27.14193636067830180007@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1614,2026-03-24,KH-00135,1,950000,,<177639809982.27.5456401134061164372@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1615,2026-03-24,KH-00135,1,1030000,,<177639809981.27.18446312825606289820@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1616,2026-03-24,KH-00135,1,900000,,<177639809989.27.11154071895544910616@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1617,2026-03-24,KH-00135,2,3180000,,<177639809980.27.336294115469739048@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1618,2026-03-24,KH-00135,2,4200000,,<177639809980.27.14133087549418791737@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1619,2026-03-24,KH-00135,1,1590000,,<177639809980.27.17545976925844256238@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1620,2026-03-24,KH-00135,2,1900000,,<177639809983.27.13625576801442621867@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1621,2026-03-24,KH-00157,1,1590000,,<177639809979.27.12367730975854158313@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1622,2026-03-24,KH-00135,2,1900000,,<177639809979.27.16831694497702695438@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1623,2026-03-24,KH-00135,1,950000,,<177639809979.27.17471070388295739304@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1624,2026-03-24,KH-00135,1,950000,,<177639809978.27.2357378793442435265@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1625,2026-03-24,KH-00135,1,950000,,<177639809978.27.11870355443785010716@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1626,2026-03-24,KH-00135,1,2100000,,<177639809983.27.9365222209936972906@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1627,2026-03-24,KH-00157,1,950000,,<177639809984.27.12210439306537980353@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1628,2026-03-24,KH-00135,1,2100000,,<177639809988.27.9276991050168296538@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1629,2026-03-24,KH-00135,2,2800000,,<177639809984.27.2845461228727350945@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1630,2026-03-24,KH-00157,1,3003787,,<177639809985.27.12780746211633334165@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1631,2026-03-24,KH-00157,1,950000,,<177639809985.27.16651063914819059002@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1632,2026-03-24,KH-00135,1,3003787,,<177639809985.27.805983102106819935@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1633,2026-03-24,KH-00135,1,1590000,,<177639809986.27.13274012768142761669@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
BH26.1634,2026-03-24,KH-00157,1,1400000,,<177639809986.27.11263497473051001258@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1635,2026-03-24,KH-00157,1,1400000,,<177639809986.27.14458564615545558722@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1636,2026-03-24,KH-00157,1,950000,,<177639809987.27.4411880027532358772@longphu.vn>,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,167397253,"phố Tràng Thi, phường Hàng Trống, Quận Hoàn Kiếm, TP Hà Nội",100.0,TAX_ID_EXACT,False,False
BH26.1637,2026-03-24,KH-00135,1,950000,,<177639809987.27.14469077136671111492@xuanmai.vn>,CỬA HÀNG XE ĐẠP XUÂN MAI,295320846,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",100.0,CUSTOMER_NAME_FUZZY,False,False
