customer_code,customer_name,recency_days,frequency,monetary,R_score,F_score,M_score,purchase_priority_score,priority_tier,churn_risk,dealer_segment,recommended_action,risk_reason,priority_reason
KH-00327,CÔNG TY TNHH MẶT TRỜI,365,1,55970000.0,2,1,2,0.1193750397104342,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.12"
KH-00012,HỘ KINH DOANH THIÊN AN,386,2,5185186.0,1,2,1,0.11908922304102793,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=2, M=1, score=0.12"
KH-00201,HỘ KINH DOANH XUÂN MAI,377,1,54234212.0,1,1,2,0.11766503787234331,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.12"
KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,402,1,52850000.0,1,1,2,0.11680964710955606,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.12"
KH-00269,HỘ KINH DOANH AN PHÁT,371,1,52678500.0,1,1,2,0.11652570689027528,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.12"
KH-00261,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,372,1,49160000.0,1,1,2,0.11310685461146075,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00059,CÔNG TY TNHH TRÍ ĐỨC,414,1,48680000.0,1,1,2,0.1125359680066274,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00127,CỬA HÀNG XE ĐẠP TÂN TIẾN,404,1,48240000.0,1,1,2,0.11139650749577648,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00278,CÔNG TY TNHH QUANG VINH,371,1,47790000.0,1,1,2,0.11082770119226959,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00312,DOANH NGHIỆP TW HOÀ BÌNH,368,1,46750000.0,2,1,2,0.10911845622603454,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.11"
KH-00081,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,410,1,45220000.0,1,1,2,0.10797761414934225,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00273,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,371,1,44730000.0,1,1,2,0.10769379805836644,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00099,CÔNG TY TNHH NGỌC ANH,407,1,43710000.0,1,1,2,0.10655315544233708,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00082,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,410,1,43600000.0,1,1,2,0.10626821243994054,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00316,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,368,1,42392500.0,2,1,2,0.10541475252233085,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.11"
KH-00136,CÔNG TY CỔ PHẦN NGỌC ANH,402,1,42370000.0,1,1,2,0.10512873542864437,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.11"
KH-00281,CỬA HÀNG XE ĐẠP PHÚC AN,371,1,42075286.0,1,1,2,0.10455989492446331,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.1"
KH-00170,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,398,1,41700000.0,1,1,2,0.1039892099262254,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.1"
KH-00227,CÔNG TY TNHH THƯƠNG MẠI TRÍ ĐỨC,375,1,40920000.0,1,1,2,0.10285030717761309,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.1"
KH-00311,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,368,1,39960000.0,2,1,2,0.10085634796392628,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.1"
KH-00240,CÔNG TY CỔ PHẦN TRÍ ĐỨC,375,1,39050000.0,1,1,2,0.09971640404370995,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.1"
KH-00308,CÔNG TY TNHH THIÊN AN,368,1,38840000.0,2,1,2,0.09857714568472399,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.1"
KH-00328,CÔNG TY CỔ PHẦN PHÚC AN,365,1,37780000.0,2,1,2,0.09715281748821197,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.1"
KH-00249,HỘ KINH DOANH PHÚC AN,374,1,37560000.0,1,1,2,0.09686744540507339,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.1"
KH-00302,CÔNG TY TNHH XÂY DỰNG,368,1,36910000.0,2,1,2,0.09629794340552172,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.1"
KH-00047,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,420,1,36180000.0,1,1,2,0.09601168704644769,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.1"
KH-00224,DOANH NGHIỆP TW ĐÔNG NAM,375,1,36150000.0,1,1,2,0.09572780005510595,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.1"
KH-00275,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,371,1,35890000.0,1,1,2,0.09487328523785363,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00263,DOANH NGHIỆP TW TRƯỜNG THỊNH,372,1,35790000.0,1,1,2,0.09430343580804194,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00243,HỘ KINH DOANH VĨNH PHÁT,375,1,35150000.0,1,1,2,0.09401839834570425,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00131,CÔNG TY TNHH QUANG VINH,404,1,35090000.0,1,1,2,0.09344778954705854,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00259,DOANH NGHIỆP TW MINH PHƯƠNG,372,1,35050000.0,1,1,2,0.0931638346684408,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00077,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGỌC ANH,410,1,35020000.0,1,1,2,0.09230809847982657,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00310,HỘ KINH DOANH VẠN LỢI,368,1,34770000.0,2,1,2,0.09202443913201745,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.09"
KH-00095,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,407,1,34730000.0,1,1,2,0.09173834062752226,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00295,DOANH NGHIỆP TW XÂY DỰNG,369,1,34400000.0,2,1,2,0.09088478399375297,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.09"
KH-00066,CÔNG TY CỔ PHẦN NGỌC ANH,414,1,34390000.0,1,1,2,0.09059864606930546,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00324,CÔNG TY CỔ PHẦN ĐÔNG NAM,365,1,34180000.0,2,1,2,0.08974541008080458,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.09"
KH-00229,DOANH NGHIỆP TW TRÍ ĐỨC,375,1,33980000.0,1,1,2,0.08889019321749912,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00223,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,375,1,33720000.0,1,1,2,0.08832039264769856,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00238,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,375,1,33546143.0,1,1,2,0.08803549236279826,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00244,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,375,1,33400000.0,1,1,2,0.08775059207789798,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00056,DOANH NGHIỆP TW ĐÔNG NAM,414,1,33090000.0,1,1,2,0.08717984265050203,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00211,CỬA HÀNG XE ĐẠP NAM TIẾN,376,1,31530000.0,1,1,2,0.08604114760751817,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.09"
KH-00318,HỘ KINH DOANH BÌNH MINH,367,1,30680000.0,2,1,2,0.08547178840826505,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.09"
KH-00307,DOANH NGHIỆP TW THIÊN AN,368,1,29517574.0,2,1,2,0.08404723115480947,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.08"
KH-00122,CÔNG TY TNHH CHI THÀNH,404,1,28520000.0,1,1,2,0.08290647900574799,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=2, score=0.08"
KH-00292,CÔNG TY TNHH VIỆT ANH,370,1,28127001.0,2,1,2,0.08262262350326811,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.08"
KH-00319,CỬA HÀNG XE ĐẠP QUANG VINH,367,1,27978500.0,2,1,2,0.08233788527436192,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=2, score=0.08"
KH-00226,CÔNG TY CỔ PHẦN VĨNH PHÁT,375,1,26040000.0,1,1,1,0.08005828438559029,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00060,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,414,1,25550000.0,1,1,1,0.07977243524309463,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00121,CÔNG TY TNHH CHI THÀNH,404,1,25527929.0,1,1,1,0.07948767558694457,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00332,DOANH NGHIỆP TW TOÀN THẮNG,365,1,24510000.0,2,1,1,0.07891919925459376,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.08"
KH-00299,CỬA HÀNG XE ĐẠP VIỆT ANH,369,1,24430000.0,2,1,1,0.07863407174304071,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.08"
KH-00171,CÔNG TY CỔ PHẦN QUANG VINH,397,1,24259259.0,1,1,1,0.0783482048235242,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00234,CÔNG TY TNHH KHẢI HOÀN,375,1,24220000.0,1,1,1,0.0780639823912883,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00087,CỬA HÀNG XE ĐẠP SÁN LẠP,410,1,24200000.0,1,1,1,0.07777818394991204,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00291,CÔNG TY TNHH VĨNH PHÁT,370,1,24000000.0,2,1,1,0.07706706794771256,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.08"
KH-00058,DOANH NGHIỆP TW SÁN LẠP,414,1,24000000.0,1,1,1,0.07706588253654192,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00296,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,369,1,23580000.0,2,1,1,0.07663976974873872,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.08"
KH-00017,CỬA HÀNG XE ĐẠP THUỶ TIÊN,445,1,23350000.0,1,1,1,0.07635340283658842,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00174,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,390,1,23300000.0,1,1,1,0.07606916718366852,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00158,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,399,1,23040000.0,1,1,1,0.07549916157119879,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.08"
KH-00333,DOANH NGHIỆP TW ĐÔNG NAM,365,1,22970000.0,2,2,1,0.07521549555089005,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=2, M=1, score=0.08"
KH-00233,DOANH NGHIỆP TW CHI THÀNH,375,1,22840000.0,1,1,1,0.07493007925738515,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00114,CỬA HÀNG XE ĐẠP NGỌC ANH,405,1,22550000.0,1,1,1,0.07464435447955488,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00280,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,371,1,22480000.0,1,1,1,0.0743604647250331,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00144,CỬA HÀNG XE ĐẠP QUANG VINH,402,1,22418078.0,1,1,1,0.07407460437451333,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00321,CỬA HÀNG XE ĐẠP VIỆT ANH,365,1,22250000.0,2,1,1,0.07350609384148835,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00125,HỘ KINH DOANH BÌNH MINH,404,1,21860000.0,1,1,1,0.07293496903423802,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00329,HỘ KINH DOANH TRÍ ĐỨC,365,1,21666667.0,2,1,1,0.07236649270188719,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00309,CÔNG TY CỔ PHẦN PHÚC AN,368,1,21610000.0,2,1,1,0.07208141918899749,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00156,DOANH NGHIỆP TW VIỆT ANH,402,1,21250000.0,1,1,1,0.07122560152551047,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00315,CÔNG TY CỔ PHẦN THƯƠNG MẠI THUỶ TIÊN,368,1,20889981.0,2,1,1,0.07094181804939637,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00297,CỬA HÀNG XE ĐẠP TÂY BẮC,369,1,20650000.0,2,1,1,0.07037196348093246,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00230,DOANH NGHIỆP TW ĐẠI LỢI,375,1,20440000.0,1,1,1,0.07008677441408032,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00293,CÔNG TY TNHH THƯƠNG MẠI TÚ ANH,369,1,20277778.0,2,1,1,0.06951726262623159,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00271,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,371,1,20030000.0,1,1,1,0.06809265845722684,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00183,DOANH NGHIỆP TW LONG PHÚ,382,1,20000000.0,1,1,1,0.06780730069048532,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00313,DOANH NGHIỆP TW BÌNH MINH,368,1,18730000.0,2,1,1,0.06723811434569266,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00146,HỘ KINH DOANH LONG PHÚ,402,1,18640000.0,1,1,1,0.06695209725200621,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00274,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,371,1,18170000.0,1,1,1,0.06666815703272543,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00045,CÔNG TY TNHH AN PHÁT,432,1,18111112.0,1,1,1,0.06638196146839563,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00320,HỘ KINH DOANH PHÚC AN,365,1,18020000.0,2,1,1,0.06581378614918064,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00228,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,375,1,18000000.0,1,1,1,0.06552836985567576,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.07"
KH-00304,DOANH NGHIỆP TW TÚ ANH,368,1,17710000.0,2,1,1,0.06524381235139066,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.07"
KH-00317,CỬA HÀNG XE ĐẠP THIÊN AN,368,1,17550000.0,2,1,1,0.06495891206649038,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
KH-00300,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,368,1,17490000.0,2,1,1,0.0646740117815901,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
KH-00123,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,404,1,17390000.0,1,1,1,0.06410306020232918,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=1, F=1, M=1, score=0.06"
KH-00331,HỘ KINH DOANH ĐẠI DƯƠNG,365,1,16960000.0,2,1,1,0.06381948415487865,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
KH-00306,CÔNG TY TNHH HOÀ BÌNH,368,1,16430000.0,2,1,1,0.062394809502387814,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
KH-00322,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,365,1,16380000.0,2,1,1,0.062110082445476944,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
KH-00290,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,370,1,14702643.0,2,1,1,0.059830600711245324,D - Low,MEDIUM,Ít hoạt động / giá trị thấp,"Ưu tiên thấp, chăm sóc tự động",Đang hoạt động hoặc rủi ro thấp,"R=2, F=1, M=1, score=0.06"
